Frame,Visibility,X,Y,Time
745,1,845,356,00:00:24.8
746,1,846,368,00:00:24.833333333333332
747,1,848,383,00:00:24.866666666666667
748,1,848,383,00:00:24.9
749,1,851,397,00:00:24.933333333333334
750,1,852,416,00:00:24.966666666666665
751,1,851,410,00:00:25.0
752,0,0,0,00:00:25.03333333333333
753,1,841,366,00:00:25.066666666666666
754,1,842,365,00:00:25.1
755,1,836,346,00:00:25.133333333333333
756,1,831,328,00:00:25.166666666666668
757,1,828,317,00:00:25.2
758,1,828,306,00:00:25.233333333333334
759,1,828,297,00:00:25.266666666666666
760,1,828,298,00:00:25.3
761,1,826,291,00:00:25.333333333333332
762,1,823,286,00:00:25.366666666666667
763,1,821,282,00:00:25.4
764,1,821,281,00:00:25.433333333333334
765,1,817,280,00:00:25.466666666666665
766,1,817,280,00:00:25.5
767,1,816,280,00:00:25.53333333333333
768,1,816,280,00:00:25.566666666666666
769,1,816,282,00:00:25.6
770,1,813,283,00:00:25.633333333333333
771,1,813,287,00:00:25.666666666666668
772,1,813,287,00:00:25.7
773,1,812,291,00:00:25.733333333333334
774,1,811,300,00:00:25.766666666666666
775,1,811,306,00:00:25.8
776,1,811,316,00:00:25.833333333333332
777,1,811,325,00:00:25.866666666666667
778,1,811,323,00:00:25.9
779,1,811,332,00:00:25.933333333333334
780,1,811,320,00:00:25.966666666666665
781,1,751,256,00:00:26.0
782,1,815,275,00:00:26.03333333333333
783,1,816,258,00:00:26.066666666666666
784,1,816,260,00:00:26.099999999999998
785,1,818,245,00:00:26.133333333333333
786,1,820,231,00:00:26.166666666666668
787,1,821,221,00:00:26.2
788,1,821,213,00:00:26.233333333333334
789,1,823,208,00:00:26.266666666666666
790,1,823,208,00:00:26.3
791,1,826,205,00:00:26.333333333333332
792,1,826,201,00:00:26.366666666666667
793,1,826,200,00:00:26.4
794,1,828,198,00:00:26.433333333333334
795,1,828,201,00:00:26.466666666666665
796,1,830,201,00:00:26.5
797,1,831,205,00:00:26.53333333333333
798,1,831,208,00:00:26.566666666666666
799,1,831,213,00:00:26.599999999999998
800,1,831,221,00:00:26.633333333333333
801,1,831,230,00:00:26.666666666666668
802,1,831,228,00:00:26.7
803,1,831,238,00:00:26.733333333333334
804,1,831,251,00:00:26.766666666666666
805,1,831,263,00:00:26.8
806,1,831,276,00:00:26.833333333333332
807,1,831,291,00:00:26.866666666666667
808,1,831,290,00:00:26.9
809,1,831,306,00:00:26.933333333333334
810,1,831,325,00:00:26.966666666666665
811,1,830,342,00:00:27.0
812,1,830,361,00:00:27.03333333333333
813,1,830,380,00:00:27.066666666666666
814,1,830,380,00:00:27.099999999999998
815,1,830,400,00:00:27.133333333333333
816,1,827,380,00:00:27.166666666666668
817,1,813,292,00:00:27.2
818,1,806,217,00:00:27.233333333333334
819,1,801,172,00:00:27.266666666666666
820,1,801,173,00:00:27.3
821,1,798,138,00:00:27.333333333333332
822,1,796,112,00:00:27.366666666666667
823,1,795,91,00:00:27.4
824,1,793,76,00:00:27.433333333333334
825,1,792,63,00:00:27.466666666666665
826,1,793,66,00:00:27.5
827,1,791,53,00:00:27.53333333333333
828,1,791,46,00:00:27.566666666666666
829,1,791,38,00:00:27.599999999999998
830,1,791,33,00:00:27.633333333333333
831,1,791,31,00:00:27.666666666666668
832,1,791,31,00:00:27.7
833,1,792,30,00:00:27.733333333333334
834,1,792,30,00:00:27.766666666666666
835,1,792,31,00:00:27.8
836,1,793,31,00:00:27.833333333333332
837,1,795,36,00:00:27.866666666666667
838,1,793,36,00:00:27.9
839,1,796,38,00:00:27.933333333333334
840,1,796,43,00:00:27.966666666666665
841,1,796,48,00:00:28.0
842,1,798,56,00:00:28.03333333333333
843,1,798,61,00:00:28.066666666666666
844,1,798,61,00:00:28.099999999999998
845,1,798,70,00:00:28.133333333333333
846,1,801,78,00:00:28.166666666666668
847,1,801,87,00:00:28.2
848,1,801,97,00:00:28.233333333333334
849,1,803,106,00:00:28.266666666666666
850,1,801,106,00:00:28.3
851,1,808,172,00:00:28.333333333333332
852,1,816,210,00:00:28.366666666666667
853,1,821,245,00:00:28.4
854,0,0,0,00:00:28.433333333333334
855,1,831,301,00:00:28.466666666666665
856,1,831,300,00:00:28.5
857,1,833,326,00:00:28.53333333333333
858,1,836,348,00:00:28.566666666666666
859,1,840,375,00:00:28.599999999999998
860,1,842,398,00:00:28.633333333333333
861,1,846,421,00:00:28.666666666666668
862,1,846,420,00:00:28.7
863,1,848,445,00:00:28.733333333333334
864,1,803,402,00:00:28.766666666666666
865,0,0,0,00:00:28.8
866,0,0,0,00:00:28.833333333333332
867,1,696,283,00:00:28.866666666666667
868,1,696,286,00:00:28.9
869,1,675,263,00:00:28.933333333333334
870,1,656,247,00:00:28.966666666666665
871,1,638,233,00:00:29.0
872,1,626,223,00:00:29.03333333333333
873,1,616,216,00:00:29.066666666666666
874,1,616,216,00:00:29.099999999999998
875,1,606,208,00:00:29.133333333333333
876,1,597,206,00:00:29.166666666666668
877,1,590,201,00:00:29.2
878,1,582,201,00:00:29.233333333333334
879,1,576,201,00:00:29.266666666666666
880,1,577,198,00:00:29.3
881,1,571,201,00:00:29.333333333333332
882,1,566,201,00:00:29.366666666666667
883,1,561,205,00:00:29.4
884,1,556,208,00:00:29.433333333333334
885,1,552,211,00:00:29.466666666666665
886,1,553,211,00:00:29.5
887,1,548,216,00:00:29.53333333333333
888,1,546,223,00:00:29.566666666666666
889,1,533,242,00:00:29.599999999999998
890,1,523,261,00:00:29.633333333333333
891,1,516,276,00:00:29.666666666666668
892,1,516,275,00:00:29.7
893,1,508,291,00:00:29.733333333333334
894,1,503,305,00:00:29.766666666666666
895,1,498,317,00:00:29.8
896,1,493,331,00:00:29.833333333333332
897,1,490,346,00:00:29.866666666666667
898,1,490,346,00:00:29.9
899,1,486,361,00:00:29.933333333333334
900,1,482,376,00:00:29.966666666666665
901,1,480,391,00:00:30.0
902,1,476,406,00:00:30.03333333333333
903,1,473,423,00:00:30.066666666666666
904,1,473,422,00:00:30.099999999999998
905,1,471,441,00:00:30.133333333333333
906,1,468,423,00:00:30.166666666666668
907,1,473,390,00:00:30.2
908,1,478,365,00:00:30.233333333333334
909,1,478,346,00:00:30.266666666666666
910,1,478,348,00:00:30.3
911,1,478,331,00:00:30.333333333333332
912,1,480,318,00:00:30.366666666666667
913,1,481,307,00:00:30.4
914,1,483,301,00:00:30.433333333333334
915,1,486,296,00:00:30.466666666666665
916,1,485,296,00:00:30.5
917,1,486,291,00:00:30.53333333333333
918,1,488,291,00:00:30.566666666666666
919,1,491,287,00:00:30.599999999999998
920,1,491,288,00:00:30.633333333333333
921,1,493,290,00:00:30.666666666666668
922,1,493,288,00:00:30.7
923,1,496,290,00:00:30.733333333333334
924,1,495,291,00:00:30.766666666666666
925,1,498,298,00:00:30.8
926,1,501,303,00:00:30.833333333333332
927,1,313,336,00:00:30.866666666666667
928,1,312,336,00:00:30.9
929,1,503,316,00:00:30.933333333333334
930,1,506,325,00:00:30.966666666666665
931,1,506,331,00:00:31.0
932,1,495,312,00:00:31.03333333333333
933,1,483,291,00:00:31.066666666666666
934,1,483,288,00:00:31.099999999999998
935,1,472,275,00:00:31.133333333333333
936,1,465,262,00:00:31.166666666666668
937,1,457,253,00:00:31.2
938,1,451,246,00:00:31.233333333333334
939,1,445,240,00:00:31.266666666666666
940,1,446,241,00:00:31.3
941,1,441,235,00:00:31.333333333333332
942,1,436,231,00:00:31.366666666666667
943,1,431,231,00:00:31.4
944,1,426,230,00:00:31.433333333333334
945,1,422,231,00:00:31.466666666666665
946,1,423,231,00:00:31.5
947,1,418,233,00:00:31.53333333333333
948,1,415,236,00:00:31.566666666666666
949,1,411,242,00:00:31.599999999999998
950,1,406,248,00:00:31.633333333333333
951,1,403,256,00:00:31.666666666666668
952,1,403,256,00:00:31.7
953,1,401,266,00:00:31.733333333333334
954,1,397,276,00:00:31.766666666666666
955,1,395,288,00:00:31.8
956,1,391,302,00:00:31.833333333333332
957,1,390,316,00:00:31.866666666666667
958,1,391,316,00:00:31.9
959,1,386,332,00:00:31.933333333333334
960,1,386,348,00:00:31.966666666666665
961,1,382,366,00:00:32.0
962,1,381,385,00:00:32.03333333333333
963,1,378,405,00:00:32.06666666666666
964,1,378,402,00:00:32.1
965,1,376,421,00:00:32.13333333333333
966,1,376,442,00:00:32.166666666666664
967,1,390,380,00:00:32.2
968,1,408,285,00:00:32.233333333333334
969,1,421,223,00:00:32.266666666666666
970,1,421,226,00:00:32.3
971,1,431,181,00:00:32.333333333333336
972,1,438,146,00:00:32.36666666666667
973,1,446,121,00:00:32.4
974,1,451,102,00:00:32.43333333333333
975,1,456,86,00:00:32.46666666666667
976,1,456,87,00:00:32.5
977,0,0,0,00:00:32.53333333333333
978,1,468,61,00:00:32.56666666666666
979,1,472,51,00:00:32.6
980,1,476,46,00:00:32.63333333333333
981,1,481,41,00:00:32.666666666666664
982,1,481,41,00:00:32.7
983,1,485,38,00:00:32.733333333333334
984,1,488,36,00:00:32.766666666666666
985,1,492,36,00:00:32.8
986,1,496,36,00:00:32.833333333333336
987,1,498,38,00:00:32.86666666666667
988,1,498,38,00:00:32.9
989,1,502,41,00:00:32.93333333333333
990,1,506,45,00:00:32.96666666666667
991,1,508,48,00:00:33.0
992,1,511,53,00:00:33.03333333333333
993,1,516,61,00:00:33.06666666666666
994,1,516,61,00:00:33.1
995,1,518,66,00:00:33.13333333333333
996,1,521,76,00:00:33.166666666666664
997,1,525,85,00:00:33.2
998,1,526,93,00:00:33.233333333333334
999,1,531,103,00:00:33.266666666666666
1000,1,531,101,00:00:33.3
1001,1,533,113,00:00:33.333333333333336
1002,1,536,123,00:00:33.36666666666667
1003,1,538,133,00:00:33.4
1004,1,541,145,00:00:33.43333333333333
1005,0,0,0,00:00:33.46666666666667
1006,0,0,0,00:00:33.5
1007,0,0,0,00:00:33.53333333333333
1008,0,0,0,00:00:33.56666666666666
1009,0,0,0,00:00:33.6
1010,0,0,0,00:00:33.63333333333333
1011,0,0,0,00:00:33.666666666666664
1012,0,0,0,00:00:33.7
1013,1,543,190,00:00:33.733333333333334
1014,0,0,0,00:00:33.766666666666666
1015,0,0,0,00:00:33.8
1016,0,0,0,00:00:33.833333333333336
1017,0,0,0,00:00:33.86666666666667
1018,0,0,0,00:00:33.9
1019,0,0,0,00:00:33.93333333333333
1020,0,0,0,00:00:33.96666666666667
1021,0,0,0,00:00:34.0
1022,0,0,0,00:00:34.03333333333333
1023,0,0,0,00:00:34.06666666666666
1024,1,526,193,00:00:34.1
1025,1,593,231,00:00:34.13333333333333
1026,0,0,0,00:00:34.166666666666664
1027,0,0,0,00:00:34.2
1028,0,0,0,00:00:34.233333333333334
1029,0,0,0,00:00:34.266666666666666
1030,0,0,0,00:00:34.3
1031,0,0,0,00:00:34.333333333333336
1032,0,0,0,00:00:34.36666666666667
1033,0,0,0,00:00:34.4
1034,0,0,0,00:00:34.43333333333333
1035,0,0,0,00:00:34.46666666666667
1036,0,0,0,00:00:34.5
1037,0,0,0,00:00:34.53333333333333
1038,0,0,0,00:00:34.56666666666666
1039,0,0,0,00:00:34.6
1040,0,0,0,00:00:34.63333333333333
1041,0,0,0,00:00:34.666666666666664
1042,0,0,0,00:00:34.7
1043,0,0,0,00:00:34.733333333333334
1044,0,0,0,00:00:34.766666666666666
1045,0,0,0,00:00:34.8
1046,0,0,0,00:00:34.833333333333336
1047,0,0,0,00:00:34.86666666666667
1048,0,0,0,00:00:34.9
1049,0,0,0,00:00:34.93333333333333
1050,0,0,0,00:00:34.96666666666667
1051,0,0,0,00:00:35.0
