Frame,Visibility,X,Y,Time
745,1,756,193,00:00:24.8
746,1,765,183,00:00:24.833333333333332
747,1,770,178,00:00:24.866666666666667
748,1,773,173,00:00:24.9
749,1,778,171,00:00:24.933333333333334
750,1,778,171,00:00:24.966666666666665
751,1,781,171,00:00:25.0
752,1,786,171,00:00:25.03333333333333
753,1,790,171,00:00:25.066666666666666
754,1,792,173,00:00:25.1
755,1,796,178,00:00:25.133333333333333
756,1,796,176,00:00:25.166666666666668
757,1,798,181,00:00:25.2
758,1,801,188,00:00:25.233333333333334
759,1,803,196,00:00:25.266666666666666
760,1,806,202,00:00:25.3
761,1,806,211,00:00:25.333333333333332
762,1,806,211,00:00:25.366666666666667
763,1,808,221,00:00:25.4
764,1,811,232,00:00:25.433333333333334
765,1,811,243,00:00:25.466666666666665
766,1,813,257,00:00:25.5
767,1,816,271,00:00:25.53333333333333
768,1,816,268,00:00:25.566666666666666
769,1,816,283,00:00:25.6
770,1,816,301,00:00:25.633333333333333
771,1,818,313,00:00:25.666666666666668
772,1,818,333,00:00:25.7
773,1,821,348,00:00:25.733333333333334
774,1,821,347,00:00:25.766666666666666
775,1,821,363,00:00:25.8
776,1,821,386,00:00:25.833333333333332
777,1,821,402,00:00:25.866666666666667
778,1,821,425,00:00:25.9
779,1,821,432,00:00:25.933333333333334
780,1,821,430,00:00:25.966666666666665
781,1,808,333,00:00:26.0
782,1,803,293,00:00:26.03333333333333
783,1,800,262,00:00:26.066666666666666
784,1,796,228,00:00:26.099999999999998
785,1,793,211,00:00:26.133333333333333
786,1,793,213,00:00:26.166666666666668
787,1,792,196,00:00:26.2
788,1,791,181,00:00:26.233333333333334
789,1,788,173,00:00:26.266666666666666
790,1,788,163,00:00:26.3
791,1,788,158,00:00:26.333333333333332
792,1,788,158,00:00:26.366666666666667
793,1,786,153,00:00:26.4
794,1,786,151,00:00:26.433333333333334
795,1,786,148,00:00:26.466666666666665
796,1,786,148,00:00:26.5
797,1,786,150,00:00:26.53333333333333
798,1,786,150,00:00:26.566666666666666
799,1,786,151,00:00:26.599999999999998
800,1,786,155,00:00:26.633333333333333
801,1,786,158,00:00:26.666666666666668
802,1,786,162,00:00:26.7
803,1,786,168,00:00:26.733333333333334
804,1,786,168,00:00:26.766666666666666
805,1,786,173,00:00:26.8
806,1,786,181,00:00:26.833333333333332
807,1,786,188,00:00:26.866666666666667
808,1,788,198,00:00:26.9
809,1,788,208,00:00:26.933333333333334
810,1,788,207,00:00:26.966666666666665
811,1,788,216,00:00:27.0
812,1,788,225,00:00:27.03333333333333
813,1,751,216,00:00:27.066666666666666
814,1,721,210,00:00:27.099999999999998
815,1,702,206,00:00:27.133333333333333
816,1,705,206,00:00:27.166666666666668
817,1,687,206,00:00:27.2
818,1,670,203,00:00:27.233333333333334
819,1,658,206,00:00:27.266666666666666
820,1,645,206,00:00:27.3
821,1,635,210,00:00:27.333333333333332
822,1,636,208,00:00:27.366666666666667
823,1,626,212,00:00:27.4
824,1,613,218,00:00:27.433333333333334
825,1,606,223,00:00:27.466666666666665
826,1,598,231,00:00:27.5
827,1,590,238,00:00:27.53333333333333
828,1,591,236,00:00:27.566666666666666
829,1,583,246,00:00:27.599999999999998
830,1,575,258,00:00:27.633333333333333
831,1,568,266,00:00:27.666666666666668
832,1,561,278,00:00:27.7
833,1,556,291,00:00:27.733333333333334
834,1,556,291,00:00:27.766666666666666
835,1,550,303,00:00:27.8
836,1,543,318,00:00:27.833333333333332
837,1,538,331,00:00:27.866666666666667
838,1,531,347,00:00:27.9
839,1,526,365,00:00:27.933333333333334
840,1,528,363,00:00:27.966666666666665
841,1,523,378,00:00:28.0
842,1,517,400,00:00:28.03333333333333
843,1,513,416,00:00:28.066666666666666
844,1,515,311,00:00:28.099999999999998
845,1,513,258,00:00:28.133333333333333
846,1,513,261,00:00:28.166666666666668
847,1,516,218,00:00:28.2
848,1,516,176,00:00:28.233333333333334
849,1,516,151,00:00:28.266666666666666
850,1,516,130,00:00:28.3
851,1,518,111,00:00:28.333333333333332
852,1,518,112,00:00:28.366666666666667
853,1,518,97,00:00:28.4
854,1,520,83,00:00:28.433333333333334
855,1,521,73,00:00:28.466666666666665
856,1,521,66,00:00:28.5
857,1,523,61,00:00:28.53333333333333
858,1,522,61,00:00:28.566666666666666
859,1,523,57,00:00:28.599999999999998
860,1,526,55,00:00:28.633333333333333
861,1,526,53,00:00:28.666666666666668
862,1,528,53,00:00:28.7
863,1,530,55,00:00:28.733333333333334
864,1,530,55,00:00:28.766666666666666
865,1,531,56,00:00:28.8
866,1,531,58,00:00:28.833333333333332
867,1,533,63,00:00:28.866666666666667
868,1,533,68,00:00:28.9
869,1,536,73,00:00:28.933333333333334
870,1,536,73,00:00:28.966666666666665
871,1,536,81,00:00:29.0
872,1,538,88,00:00:29.03333333333333
873,1,538,97,00:00:29.066666666666666
874,1,541,106,00:00:29.099999999999998
875,1,541,116,00:00:29.133333333333333
876,1,541,116,00:00:29.166666666666668
877,1,543,126,00:00:29.2
878,1,545,138,00:00:29.233333333333334
879,1,546,151,00:00:29.266666666666666
880,1,546,162,00:00:29.3
881,1,547,176,00:00:29.333333333333332
882,1,547,175,00:00:29.366666666666667
883,1,548,186,00:00:29.4
884,1,548,201,00:00:29.433333333333334
885,1,551,213,00:00:29.466666666666665
886,1,555,226,00:00:29.5
887,1,537,241,00:00:29.53333333333333
888,1,538,242,00:00:29.566666666666666
889,1,531,248,00:00:29.599999999999998
890,1,526,258,00:00:29.633333333333333
891,1,518,268,00:00:29.666666666666668
892,1,516,278,00:00:29.7
893,1,511,291,00:00:29.733333333333334
894,1,511,288,00:00:29.766666666666666
895,1,508,298,00:00:29.8
896,1,506,311,00:00:29.833333333333332
897,1,501,323,00:00:29.866666666666667
898,1,501,336,00:00:29.9
899,1,497,348,00:00:29.933333333333334
900,1,496,347,00:00:29.966666666666665
901,1,495,360,00:00:30.0
902,1,492,375,00:00:30.03333333333333
903,1,491,388,00:00:30.066666666666666
904,1,488,402,00:00:30.099999999999998
905,1,486,421,00:00:30.133333333333333
906,1,486,421,00:00:30.166666666666668
907,1,486,435,00:00:30.2
908,1,483,452,00:00:30.233333333333334
909,1,481,470,00:00:30.266666666666666
910,1,481,485,00:00:30.3
911,1,478,506,00:00:30.333333333333332
912,1,478,506,00:00:30.366666666666667
913,1,476,521,00:00:30.4
914,1,476,512,00:00:30.433333333333334
915,1,476,423,00:00:30.466666666666665
916,1,480,382,00:00:30.5
917,1,481,333,00:00:30.53333333333333
918,1,481,336,00:00:30.566666666666666
919,1,482,308,00:00:30.599999999999998
920,1,483,277,00:00:30.633333333333333
921,1,486,257,00:00:30.666666666666668
922,1,486,241,00:00:30.7
923,1,487,222,00:00:30.733333333333334
924,1,486,225,00:00:30.766666666666666
925,1,488,211,00:00:30.8
926,1,491,200,00:00:30.833333333333332
927,1,491,191,00:00:30.866666666666667
928,1,491,183,00:00:30.9
929,1,493,178,00:00:30.933333333333334
930,1,493,178,00:00:30.966666666666665
931,1,496,173,00:00:31.0
932,1,496,171,00:00:31.03333333333333
933,1,498,170,00:00:31.066666666666666
934,1,500,168,00:00:31.099999999999998
935,1,501,170,00:00:31.133333333333333
936,1,501,170,00:00:31.166666666666668
937,1,502,171,00:00:31.2
938,1,503,175,00:00:31.233333333333334
939,1,506,178,00:00:31.266666666666666
940,1,506,183,00:00:31.3
941,1,508,190,00:00:31.333333333333332
942,1,508,188,00:00:31.366666666666667
943,1,511,196,00:00:31.4
944,1,511,203,00:00:31.433333333333334
945,1,513,211,00:00:31.466666666666665
946,1,516,221,00:00:31.5
947,1,516,231,00:00:31.53333333333333
948,1,516,230,00:00:31.566666666666666
949,1,518,241,00:00:31.599999999999998
950,1,510,241,00:00:31.633333333333333
951,1,496,236,00:00:31.666666666666668
952,1,488,231,00:00:31.7
953,1,481,231,00:00:31.733333333333334
954,1,481,231,00:00:31.766666666666666
955,1,476,231,00:00:31.8
956,1,471,231,00:00:31.833333333333332
957,1,466,231,00:00:31.866666666666667
958,1,461,236,00:00:31.9
959,1,457,238,00:00:31.933333333333334
960,1,458,238,00:00:31.966666666666665
961,1,453,243,00:00:32.0
962,1,451,250,00:00:32.03333333333333
963,1,448,256,00:00:32.06666666666666
964,1,446,263,00:00:32.1
965,1,442,272,00:00:32.13333333333333
966,1,443,271,00:00:32.166666666666664
967,1,440,281,00:00:32.2
968,1,438,291,00:00:32.233333333333334
969,1,596,350,00:00:32.266666666666666
970,1,432,316,00:00:32.3
971,1,431,331,00:00:32.333333333333336
972,1,431,327,00:00:32.36666666666667
973,1,428,342,00:00:32.4
974,1,426,356,00:00:32.43333333333333
975,1,423,375,00:00:32.46666666666667
976,1,421,388,00:00:32.5
977,1,420,408,00:00:32.53333333333333
978,1,421,405,00:00:32.56666666666666
979,1,418,423,00:00:32.6
980,1,416,441,00:00:32.63333333333333
981,1,413,462,00:00:32.666666666666664
982,1,411,481,00:00:32.7
983,1,411,502,00:00:32.733333333333334
984,1,410,497,00:00:32.766666666666666
985,1,408,520,00:00:32.8
986,1,407,537,00:00:32.833333333333336
987,1,405,558,00:00:32.86666666666667
988,1,403,580,00:00:32.9
989,1,403,603,00:00:32.93333333333333
990,0,0,0,00:00:32.96666666666667
991,0,0,0,00:00:33.0
992,0,0,0,00:00:33.03333333333333
993,1,400,671,00:00:33.06666666666666
994,0,0,0,00:00:33.1
995,1,585,367,00:00:33.13333333333333
996,1,402,656,00:00:33.166666666666664
997,1,560,395,00:00:33.2
998,1,558,393,00:00:33.233333333333334
999,1,556,391,00:00:33.266666666666666
1000,1,556,392,00:00:33.3
1001,1,551,395,00:00:33.333333333333336
1002,0,0,0,00:00:33.36666666666667
1003,1,417,378,00:00:33.4
1004,0,0,0,00:00:33.43333333333333
1005,0,0,0,00:00:33.46666666666667
1006,0,0,0,00:00:33.5
1007,0,0,0,00:00:33.53333333333333
1008,0,0,0,00:00:33.56666666666666
1009,0,0,0,00:00:33.6
1010,0,0,0,00:00:33.63333333333333
1011,1,416,670,00:00:33.666666666666664
1012,0,0,0,00:00:33.7
1013,0,0,0,00:00:33.733333333333334
1014,0,0,0,00:00:33.766666666666666
1015,0,0,0,00:00:33.8
1016,0,0,0,00:00:33.833333333333336
1017,1,581,362,00:00:33.86666666666667
1018,0,0,0,00:00:33.9
1019,0,0,0,00:00:33.93333333333333
1020,0,0,0,00:00:33.96666666666667
1021,0,0,0,00:00:34.0
1022,0,0,0,00:00:34.03333333333333
1023,0,0,0,00:00:34.06666666666666
1024,0,0,0,00:00:34.1
1025,1,1033,266,00:00:34.13333333333333
1026,1,1033,266,00:00:34.166666666666664
1027,1,1033,266,00:00:34.2
1028,1,1033,265,00:00:34.233333333333334
1029,1,1033,266,00:00:34.266666666666666
1030,0,0,0,00:00:34.3
1031,0,0,0,00:00:34.333333333333336
1032,1,423,670,00:00:34.36666666666667
1033,0,0,0,00:00:34.4
1034,0,0,0,00:00:34.43333333333333
1035,1,300,620,00:00:34.46666666666667
1036,0,0,0,00:00:34.5
1037,0,0,0,00:00:34.53333333333333
1038,1,348,665,00:00:34.56666666666666
1039,1,421,670,00:00:34.6
